Date,100 SPY,100 LQD,80-20 SPYxLQD - Daily,60-40 SPYxLQD - Daily,50-50 SPYxLQD - Daily,80-20 SPYxLQD - Monthly,60-40 SPYxLQD - Monthly,50-50 SPYxLQD - Monthly,80-20 SPYxLQD - Yearly,60-40 SPYxLQD - Yearly,50-50 SPYxLQD - Yearly,Fast Algo - Daily,Fast Algo - Monthly,Fast Algo - Yearly,Round Robin - Daily,,,,,,,,,,,,,,,,,
1/26/2023,153.1278819,109.8399203,145.616429,137.3569109,133.0010711,144.4174762,135.6620075,131.2911687,144.4702896,135.8126973,131.4839011,198.6581578,166.5245825,154.157982,221.7336615,,,,,,,,,,,,,,,,,
1/27/2023,153.4797143,109.5227447,145.7999911,137.3876151,132.9618371,144.5966686,135.6883243,131.2484077,144.6883204,135.8969264,131.5012295,195.8739886,164.2309693,154.0766482,223.7195782,,,,,,,,,,,,,,,,,
1/30/2023,151.5540308,109.1064724,144.2256984,136.1444756,131.8750329,143.0391333,134.4658398,130.180918,143.0645191,134.5750074,130.3302516,192.8360433,161.6817386,152.4493607,220.6547392,,,,,,,,,,,,,,,,,
1/31/2023,153.7823883,109.8894766,146.129191,137.7363636,133.3177393,144.9222208,136.0314463,131.598399,145.003806,136.2252236,131.8359325,195.5970825,163.3750767,154.625196,224.364537,,,,,,,,,,,,,,,,,
2/1/2023,155.4167438,111.0049939,147.6682858,139.1739368,134.7028427,146.4483825,137.4509153,132.9653278,146.5343938,137.6520439,133.2108689,195.0465471,162.0378524,155.5783092,227.5430834,,,,,,,,,,,,,,,,,
2/2/2023,157.6791512,111.1640722,149.4302999,140.4692915,135.7797994,148.1958404,138.730233,134.028393,148.3761354,139.0731196,134.4216117,194.3207244,161.4348643,156.1643649,232.1443718,,,,,,,,,,,,,,,,,
2/3/2023,156.0031624,109.9014286,147.820194,138.9352521,134.2870711,146.5992601,137.2155013,132.5552373,146.7828156,137.5624689,132.9522955,192.7507917,159.8254232,154.5437909,228.9690135,,,,,,,,,,,,,,,,,
2/6/2023,155.0497678,109.0563229,146.8701481,137.998454,133.3604199,145.6575683,136.291013,131.6412562,145.8510788,136.6523899,132.0530454,192.2526386,158.7852214,154.0031389,227.9058629,,,,,,,,,,,,,,,,,
2/7/2023,157.0776125,108.6984028,148.3104361,138.9001927,134.0136655,147.0917897,137.1897947,132.2943438,147.4017705,137.7259286,132.8880076,193.6425609,161.0050736,155.6047499,230.8526972,,,,,,,,,,,,,,,,,
2/8/2023,155.360002,108.8077824,147.0428895,138.0447945,133.3483867,145.8258542,136.3325349,131.6251103,146.0495581,136.7391142,132.0838922,192.4005638,159.8170498,154.2647363,228.8123996,,,,,,,,,,,,,,,,,
2/9/2023,154.0131534,107.8930924,145.7758704,136.8625627,132.2098791,144.5692023,135.1647988,130.501146,144.7891412,135.565129,130.9531229,190.5912302,158.0301807,152.951339,227.4004651,,,,,,,,,,,,,,,,,
2/10/2023,154.3725693,107.1374648,145.8438368,136.670792,131.9011813,144.6407637,134.9812601,130.202336,144.9255484,135.4785275,130.7550171,193.3845818,160.0773423,154.1679505,226.4112954,,,,,,,,,,,,,,,,,
2/13/2023,156.1847574,107.5351564,147.3217656,137.8363511,132.9201859,146.1117905,136.1398573,131.2157201,146.4548372,136.724917,131.8599569,194.284796,160.8454224,155.590592,229.6918146,,,,,,,,,,,,,,,,,
2/14/2023,156.1128836,107.2667223,147.1939792,137.6606636,132.7237013,145.9867807,135.9687636,131.0242051,146.3436513,136.5744191,131.6898029,193.8697198,160.8548965,155.4546436,230.5207821,,,,,,,,,,,,,,,,,
2/15/2023,156.6198448,106.8590877,147.4645043,137.7196323,132.6870168,146.261388,136.0358783,130.9969292,146.6676934,136.7155419,131.7394662,193.7406389,160.8679891,155.7037897,231.8625925,,,,,,,,,,,,,,,,,
2/16/2023,154.463361,106.0040708,145.6041815,136.141106,131.2427017,144.4101494,134.4680721,129.5623663,144.771503,135.0796449,130.2337159,191.7551181,159.157178,153.8517974,228.0561431,,,,,,,,,,,,,,,,,
2/17/2023,154.0774788,106.4216324,145.4278916,136.1515503,131.3372554,144.229435,134.4701238,129.6473817,144.5463096,135.0151403,130.2495556,191.2217148,157.6209249,153.4985785,227.1418997,,,,,,,,,,,,,,,,,
2/21/2023,150.9865418,104.9104247,142.6809362,133.7394032,129.0873746,141.5006301,132.0814492,127.4200842,141.7713184,132.556095,127.9484832,186.8833447,155.0568577,150.8010317,221.254283,,,,,,,,,,,,,,,,,
2/22/2023,150.7784571,105.2086717,142.6047503,133.7808956,129.1819121,141.4224636,132.1187514,127.5096966,141.6645,132.5505429,127.9935644,186.3494961,155.1688721,150.6608921,221.4384169,,,,,,,,,,,,,,,,,
2/23/2023,151.5805087,106.0338757,143.4353123,134.6276006,130.0321166,142.2448164,132.9530738,128.3470184,142.4711821,133.3618555,128.8071922,187.3217397,156.0235244,151.2883103,222.663956,,,,,,,,,,,,,,,,,
2/24/2023,149.9612735,105.2385082,141.9943483,133.3607771,128.8499027,140.814314,131.699898,127.1779994,141.0167204,132.0721674,127.5998908,186.356218,156.089734,150.3377251,220.2354482,,,,,,,,,,,,,,,,,
2/27/2023,150.4720206,105.2683369,142.3892879,133.6484218,129.0875856,141.207204,131.9856955,127.4143466,141.4312838,132.3905471,127.8701787,187.8407595,156.9052866,150.6956578,221.5169754,,,,,,,,,,,,,,,,,
2/28/2023,149.9158776,105.3081005,141.9790296,133.3722375,128.8734129,140.7984555,131.7102779,127.2002603,140.9943222,132.0727668,127.6119891,187.1456002,156.5706314,149.9330567,221.4493513,,,,,,,,,,,,,,,,,
3/1/2023,149.3408169,104.6516091,141.3663172,132.7326994,128.2245419,140.1917329,131.0799691,126.5610832,140.4029753,131.4651337,126.996213,187.9770828,157.9898874,149.6253872,219.732505,,,,,,,,,,,,,,,,,
3/2/2023,150.5022844,104.7414035,142.2701346,133.3976358,128.7781724,141.0880407,131.7366259,127.1075314,141.3501083,132.1979321,127.621844,190.1100869,159.7826223,150.9163509,220.0406725,,,,,,,,,,,,,,,,,
3/3/2023,152.916023,105.9286963,144.4180441,135.2861353,130.5407176,143.2188334,133.6026343,128.8482406,143.5185576,134.1210923,129.4223596,192.328711,161.641705,153.0536819,224.3544105,,,,,,,,,,,,,,,,,
3/6/2023,153.0219583,105.6393481,144.419186,135.1945527,130.4076464,143.2208673,133.5134557,128.7181663,143.5454363,134.0689142,129.3306532,191.3914841,161.0568088,152.8717908,224.2273736,,,,,,,,,,,,,,,,,
3/7/2023,150.6763194,105.3400411,142.5663346,133.7979146,129.2234104,141.3791266,132.1282049,127.5432587,141.6090637,132.5418081,128.0081803,188.8241886,158.7453343,150.4503391,220.3497536,,,,,,,,,,,,,,,,,
3/8/2023,150.9222399,105.1704188,142.7065687,133.8427599,129.2248238,141.5183649,132.1727318,127.5448963,141.7718757,132.6215114,128.0463293,189.0631664,158.9421677,150.5660017,220.5517517,,,,,,,,,,,,,,,,,
3/9/2023,148.1377277,105.0706419,140.5731445,132.3103307,127.9714273,139.4004932,130.6563227,126.3046753,139.5243105,130.9108934,126.6041848,186.2749574,156.3634094,147.9340426,214.758645,,,,,,,,,,,,,,,,,
3/10/2023,146.0001969,106.5772145,139.3535677,131.923701,127.9656248,138.1988722,130.2854408,126.3099258,138.1156004,130.2310039,126.2887057,182.8035322,153.4972431,145.8424659,211.660518,,,,,,,,,,,,,,,,,
3/13/2023,145.7921004,106.6670089,139.2181513,131.855341,127.9283364,138.0666517,130.2208385,126.2760453,137.9670821,130.1420638,126.2295547,181.7694815,152.2700325,145.3449,213.2773693,,,,,,,,,,,,,,,,,
3/14/2023,148.2020648,106.347745,140.9758496,133.0052317,128.7942228,139.7909722,131.3300522,127.1041734,139.8312008,131.4603369,127.2749049,185.9638659,153.9139504,147.3885102,217.0589046,,,,,,,,,,,,,,,,,
3/15/2023,147.2751599,107.3654234,140.5402912,133.0152256,129.0077002,139.3675336,131.3517842,127.3267817,139.2932126,131.3112653,127.3202917,186.0704142,149.4447675,145.5966264,217.9750911,,,,,,,,,,,,,,,,,
3/16/2023,149.8591241,107.2057756,142.4711356,134.3363734,130.0435152,141.2652906,132.6326022,128.3251555,141.3284544,132.7977847,128.5324498,191.2900521,151.3070928,147.5491129,221.8123882,,,,,,,,,,,,,,,,,
3/17/2023,148.106866,107.7445503,141.2816385,133.6639693,129.6100093,140.0937121,131.9797371,127.9084522,140.0344028,131.9619397,127.9257081,191.0237531,148.857562,145.6583883,220.0536702,,,,,,,,,,,,,,,,,
3/20/2023,149.5310035,107.4252706,142.2847135,134.2766907,130.0411119,141.0776828,132.5697728,128.3188439,141.1098569,132.6887103,128.478137,191.5388698,151.0925049,147.3135783,221.1427461,,,,,,,,,,,,,,,,,
3/21/2023,151.494429,107.9441041,143.9167746,135.5939747,131.2088989,142.691201,133.863723,129.4645382,142.784364,134.074299,129.7192665,193.0868842,153.2436747,148.8788025,222.2898328,,,,,,,,,,,,,,,,,
3/22/2023,148.9119769,108.5726652,142.1217572,134.5229587,130.472588,140.9202112,132.8186338,128.7503468,140.8441145,132.7762522,128.7423211,191.1652231,150.3010076,146.3586565,218.4456547,,,,,,,,,,,,,,,,,
3/23/2023,149.3145382,108.8819546,142.5100932,134.8944418,130.8347822,141.3053956,133.1855948,129.1079456,141.2280214,133.1415047,129.0982464,194.2745731,149.7143109,146.0968546,218.8064856,,,,,,,,,,,,,,,,,
3/24/2023,150.2943403,109.2212071,143.3470204,135.593669,131.4678776,142.1321096,133.8715626,129.7282581,142.0797137,133.8650871,129.7577737,194.7816767,150.4135503,147.3548695,221.0391732,,,,,,,,,,,,,,,,,
3/27/2023,150.5753772,107.9141647,143.2183725,135.0967418,130.8041608,141.9929814,133.3647189,129.0570025,142.0431347,133.5108922,129.244771,193.2737076,151.8706464,148.1295743,220.7094136,,,,,,,,,,,,,,,,,
3/28/2023,150.2373875,107.7345758,142.9135235,134.8248642,130.5485147,141.691039,133.0967453,128.8051918,141.7368252,133.2362628,128.9859816,192.3662332,152.8197581,148.3578803,220.4771665,,,,,,,,,,,,,,,,,
3/29/2023,152.4210642,108.2334444,144.7076571,136.2503835,131.7995204,143.4646146,134.4966846,130.0321413,143.5835403,134.7460163,130.3272543,196.3963787,155.018223,150.3529516,223.3521405,,,,,,,,,,,,,,,,,
3/30/2023,153.3135325,108.3831018,145.4255187,136.804413,132.2765035,144.1749453,135.0416694,130.5008036,144.3274463,135.3413602,130.8483171,198.6783858,155.4882297,151.1501459,224.5360572,,,,,,,,,,,,,,,,,
3/31/2023,155.4744351,109.3608742,147.3276874,138.4550098,133.8053626,146.0597261,136.6695529,132.0076857,146.2517229,137.0290107,132.4176547,201.5208219,157.4969775,153.069179,227.6867358,,,,,,,,,,,,,,,,,
4/3/2023,156.0668783,110.0214235,147.9547815,139.1060759,134.4643967,146.6816196,137.3124986,132.6581427,146.8577873,137.6486964,133.0441509,201.2005416,158.661941,153.9273952,226.8718398,,,,,,,,,,,,,,,,,
4/4/2023,155.2009935,110.1615335,147.3357629,138.7138653,134.1770002,146.0688876,136.9266913,132.3759608,146.1931015,137.1852095,132.6812635,199.9478499,155.3666174,152.7935392,226.9807513,,,,,,,,,,,,,,,,,
4/5/2023,154.7946345,110.5218346,147.1235275,138.677425,134.2207678,145.8602485,136.8932048,132.4216395,145.9400746,137.0855146,132.6582346,197.6675178,154.0998079,153.0013168,227.7438836,,,,,,,,,,,,,,,,,
4/6/2023,155.3984706,110.4217571,147.556013,138.9517749,134.4217892,146.2869102,137.1610653,132.6169897,146.4031279,137.4077852,132.9101139,198.3294323,153.7277267,153.0776705,228.3567059,,,,,,,,,,,,,,,,,
4/10/2023,155.5579597,109.9113082,147.5407431,138.7804065,134.1800722,146.2699249,136.9893153,132.3759131,146.4286294,137.2992991,132.7346339,198.2230023,155.0121734,153.4627421,228.5401963,,,,,,,,,,,,,,,,,
4/11/2023,155.5997571,109.8813055,147.5644029,138.7876269,134.1797852,146.293276,136.9962955,132.3754821,146.4560668,137.3123765,132.7405313,196.4797914,156.0427904,153.8852028,228.9485523,,,,,,,,,,,,,,,,,
4/12/2023,154.9655282,109.6511163,147.0213953,138.3319077,133.765779,145.7553043,136.5469607,131.9675484,145.9026458,136.8397634,132.3083223,195.5193108,156.4550268,153.472838,227.3456801,,,,,,,,,,,,,,,,,
4/13/2023,157.0238829,109.841273,148.6346565,139.5303152,134.7701499,147.352054,137.726232,132.9547235,147.5873609,138.1508389,133.4325779,198.8261755,157.229301,155.0254661,229.4531904,,,,,,,,,,,,,,,,,
4/14/2023,156.6403215,109.4809719,148.2466911,139.1427424,134.3845124,146.9674712,137.3437193,132.57433,147.2084516,137.7765817,133.0606467,197.8705005,156.9631791,154.4906011,228.2107023,,,,,,,,,,,,,,,,,
4/17/2023,157.2023836,108.7904041,148.4852284,139.0912429,134.2017886,147.2045564,137.2937359,132.3949226,147.5199877,137.8375918,132.9963939,198.2101445,157.7840615,155.0681062,229.6545596,,,,,,,,,,,,,,,,,
4/18/2023,157.3049198,109.1507052,148.6610619,139.3299383,134.4677859,147.3780922,137.528251,132.6562367,147.6740769,138.043234,133.2278125,198.8280679,158.5079996,155.2628804,229.7006503,,,,,,,,,,,,,,,,,
4/19/2023,157.2783481,108.6102536,148.4937557,139.0398643,134.1235252,147.2133389,137.2434833,132.3181781,147.5447292,137.8111103,132.9443008,198.2515543,158.2868328,155.2702157,230.0017449,,,,,,,,,,,,,,,,,
4/20/2023,156.4200586,109.0205855,147.9576776,138.7947268,134.0109207,146.6787089,136.997061,132.2026118,146.9401639,137.4602693,132.720322,196.9360701,157.8879419,154.6100249,228.7142451,,,,,,,,,,,,,,,,,
4/21/2023,156.541583,109.0906445,148.0686537,138.8951024,134.1060371,146.7887427,137.0961604,132.2964687,147.0513953,137.5612076,132.8161137,196.4332953,157.3149082,154.666889,229.1017972,,,,,,,,,,,,,,,,,
4/24/2023,156.7048814,109.5710432,148.3226305,139.2266956,134.4712635,147.040087,137.4228458,132.6561502,147.2781137,137.8513461,133.1379623,196.0787094,158.0270854,155.1816218,229.9958489,,,,,,,,,,,,,,,,,
4/25/2023,154.2173819,110.051442,146.5691373,138.1448308,133.6987647,145.3007098,136.3535303,131.8926027,145.3841939,136.5510059,132.1344119,193.5563292,155.0345934,152.9372963,225.4972696,,,,,,,,,,,,,,,,,
4/26/2023,153.5641648,109.5710432,145.9445188,137.5525346,133.1237992,144.6814418,135.768837,131.3253269,144.7655405,135.9669162,131.567604,193.2305676,152.3620552,151.5684438,223.5078684,,,,,,,,,,,,,,,,,
4/27/2023,156.6213333,109.1707096,148.1622537,138.9945519,134.2057256,146.8700856,137.1782735,132.3786752,147.1312086,137.6410838,132.8960215,196.7173501,154.9475473,153.7522905,227.6887277,,,,,,,,,,,,,,,,,
4/28/2023,157.9581252,110.0214235,149.4048385,140.1396049,135.3013606,148.1019262,138.3084939,133.4595253,148.3707848,138.7834445,133.9897743,198.4530939,156.5989762,155.0301134,229.6737883,,,,,,,,,,,,,,,,,
5/1/2023,157.7986244,108.2459501,148.8019425,139.1500975,134.1413348,147.5064565,137.3349572,132.3183497,147.8880896,137.9775547,133.0222873,198.5849955,157.0052995,154.8882951,228.6721055,,,,,,,,,,,,,,,,,
5/2/2023,156.0250925,109.5514422,147.8229324,138.8830189,134.1964142,146.5359697,137.0713625,132.3726806,146.7303625,137.4356324,132.7882674,197.2514605,155.9509798,153.0085185,226.2835441,,,,,,,,,,,,,,,,,
5/3/2023,154.9541236,109.7321939,147.0599768,138.4026949,133.8465537,145.7843384,136.6038426,132.0341368,145.9097377,136.8653517,132.3431587,195.614329,154.6538534,151.782224,223.9907387,,,,,,,,,,,,,,,,,
5/4/2023,153.8565946,109.4309411,146.1459385,137.6625318,133.1888133,144.8814796,135.8778397,131.3898595,144.9714639,136.0863332,131.6437679,194.8535429,154.0553349,150.874665,221.974834,,,,,,,,,,,,,,,,,
5/5/2023,156.7048814,108.9991256,148.1950337,138.9743402,134.1588673,146.8938022,137.1460455,132.320119,147.1637302,137.6225791,132.8520035,198.5588603,156.9495342,153.4412328,226.5484182,,,,,,,,,,,,,,,,,
5/8/2023,156.7466554,108.2158209,148.0136422,138.5970819,133.6946936,146.7115603,136.7703384,131.8588829,147.0404885,137.3343216,132.4812381,198.2991036,156.7146921,153.2463587,226.675251,,,,,,,,,,,,,,,,,
5/9/2023,156.0592713,108.1756459,147.4833825,138.2118249,133.3767297,146.1865706,136.3910044,131.5461333,146.4825462,136.9058211,132.1174586,196.9750839,155.7933613,152.6997589,225.6895947,,,,,,,,,,,,,,,,,
5/10/2023,156.7884294,109.029239,148.2674062,139.0355276,134.2145438,146.9644883,137.2049559,132.3735528,147.2365913,137.6847533,132.9088342,198.8262483,156.8467067,152.9480315,225.6998015,,,,,,,,,,,,,,,,,
5/11/2023,156.5149995,109.4510167,148.1752644,139.1051882,134.3571159,146.8749626,137.2762222,132.5167012,147.1022029,137.6894064,132.9830081,197.9357435,156.604085,152.282193,225.1965297,,,,,,,,,,,,,,,,,
5/12/2023,156.3099154,108.7781911,147.8377644,138.6537779,133.8561256,146.5382248,136.8276754,132.0194906,146.8035705,137.2972256,132.5440532,197.8150612,156.719187,152.2662265,225.4421837,,,,,,,,,,,,,,,,,
5/15/2023,156.8492033,108.1957374,148.0874911,138.6438321,133.7286685,146.7827742,136.8136958,131.8896026,147.1185101,137.3878169,132.5224703,198.9050777,157.3519926,152.5973559,225.7426255,,,,,,,,,,,,,,,,,
5/16/2023,155.8010202,107.6534507,147.1473409,137.8099613,132.9467013,145.8511261,135.991138,131.118696,146.1715063,136.5419924,131.7272354,198.9689823,156.9308792,150.9167607,222.1316438,,,,,,,,,,,,,,,,,
5/17/2023,157.6922906,107.6434208,148.5735776,138.8085515,133.7474288,147.2627247,136.9736517,131.9055061,147.6825166,137.6727426,132.6678557,201.6199787,158.1740514,152.4363227,223.8399147,,,,,,,,,,,,,,,,,
5/18/2023,159.211369,107.1914822,149.59381,139.3777384,134.1108676,148.2755528,137.537545,132.2661782,148.8073917,138.4034143,133.2014256,205.7466565,159.8622933,153.4221246,224.6063994,,,,,,,,,,,,,,,,,
5/19/2023,158.9797131,107.0609512,149.3832471,139.1881697,133.9316447,148.0667408,137.350333,132.0892738,148.5959607,138.2122084,133.0203322,205.6552449,159.8584448,153.4054738,224.3640828,,,,,,,,,,,,,,,,,
5/22/2023,159.044273,107.0207842,149.4205683,139.2011951,133.9337146,148.1040729,137.3636611,132.0917915,148.6395752,138.2348774,133.0325286,206.0470232,159.124024,153.0324099,224.1343869,,,,,,,,,,,,,,,,,
5/23/2023,157.2593364,107.2417108,148.1407145,138.3787943,133.3203948,146.8294706,136.5437024,131.4784619,147.2558113,137.2522862,132.2505236,203.0042486,157.2188963,151.6952756,221.8495404,,,,,,,,,,,,,,,,,
5/24/2023,156.1200335,106.8199411,147.1655975,137.5595919,132.5752919,145.8625268,135.7347241,130.7430113,146.260015,136.3999965,131.4699873,201.5155111,156.1175177,150.6205692,219.5598236,,,,,,,,,,,,,,,,,
5/25/2023,157.4720159,106.4684439,148.0882965,138.0932834,132.9312123,146.7777711,136.2623346,131.0950152,147.2713015,137.0705871,131.9702299,209.2465092,159.3871639,150.6931066,218.2935578,,,,,,,,,,,,,,,,,
5/26/2023,159.5113941,106.9203666,149.7482952,139.4007929,134.0741148,148.4260282,137.5566262,132.2262637,148.9931886,138.4749831,133.2158803,215.1884231,162.4461878,152.0498314,219.2520562,,,,,,,,,,,,,,,,,
5/30/2023,159.5721446,107.723739,150.0189551,139.8516165,134.6033455,148.6904094,137.9960549,132.7427499,149.2024635,138.8327824,133.6479418,216.337626,162.3249033,151.6656175,218.5533788,,,,,,,,,,,,,,,,,
5/31/2023,158.687295,108.0752283,149.4513531,139.568846,134.4497455,148.1244948,137.7123728,132.5865927,148.5648817,138.4424683,133.3812617,214.5354459,161.5221601,150.8277501,217.6716222,,,,,,,,,,,,,,,,,
6/1/2023,160.1949806,108.4066974,150.6789752,140.5356952,135.2946281,149.3423125,138.6678901,133.4213016,149.8373239,139.4796673,134.300839,216.7163083,162.5231336,151.9885686,218.8791461,,,,,,,,,,,,,,,,,
6/2/2023,162.5115863,108.1145094,152.340945,141.6035669,136.0905576,150.989539,139.7215692,134.2062103,151.6321709,140.7527556,135.3130479,217.9569429,163.4535288,154.8564776,223.6759807,,,,,,,,,,,,,,,,,
6/5/2023,162.20018,107.8827936,152.0421105,141.3193652,135.8143308,150.6934485,139.4412743,133.9339382,151.3367027,140.4732254,135.0414868,216.7032925,162.5133726,154.5306095,223.8676893,,,,,,,,,,,,,,,,,
6/6/2023,162.5533603,108.0943626,152.3665939,141.61485,136.0953671,151.0151433,139.7329572,134.2112086,151.6615608,140.7697613,135.3238615,216.6510286,162.4741781,154.94878,225.5254719,,,,,,,,,,,,,,,,,
6/7/2023,161.9912865,107.1271659,151.6724474,140.8141949,135.2512024,150.3294629,138.946158,133.3819544,151.0184624,140.0456383,134.5592262,213.4123749,160.0453984,155.4949031,226.5872924,,,,,,,,,,,,,,,,,
6/8/2023,162.9711122,107.8425,152.6089324,141.7013456,136.1118099,151.25731,139.8210581,134.230185,151.9453897,140.9196673,135.4068061,215.7238568,161.7788595,156.2072257,227.9667861,,,,,,,,,,,,,,,,,
6/9/2023,163.2635303,107.5603894,152.7481492,141.7056244,136.0558914,151.3976684,139.8285876,134.1783544,152.1229021,140.9822739,135.4119598,216.794684,162.5819103,156.0937289,227.9392214,,,,,,,,,,,,,,,,,
6/12/2023,164.7446323,107.9029404,153.954008,142.6574614,136.8896813,152.5966588,140.773099,135.0059327,153.3762939,142.0079555,136.3237863,221.5090393,166.1173701,157.0227663,228.0527743,,,,,,,,,,,,,,,,,
6/13/2023,165.8307801,107.419346,154.6280161,142.9660365,137.0341796,153.2734697,141.0897784,135.1606503,154.1484933,142.4662064,136.625063,222.8541214,167.1260941,158.2479104,228.8833827,,,,,,,,,,,,,,,,,
6/14/2023,166.0282572,107.7518117,154.8710408,143.2451793,137.3278344,153.5123504,141.3624512,135.4474772,154.3729681,142.717679,136.8900345,225.1525473,168.8497641,158.1042958,227.7568832,,,,,,,,,,,,,,,,,
